Area,Room,Parking,Warehouse,Elevator,Address,PriceR,PriceM,PriceMC
105,2,TRUE,TRUE,TRUE,3,4000000000,4000,12800
135,3,TRUE,TRUE,TRUE,5,4050000000,4050,12960
137,3,TRUE,TRUE,TRUE,11,4660000000,4660,14912
90,2,TRUE,TRUE,FALSE,2,3200000000,3200,10240
125,2,TRUE,TRUE,TRUE,1,6625000000,6625,21200
175,3,TRUE,TRUE,TRUE,1,500000000,500,1600
52,1,TRUE,TRUE,TRUE,5,2300000000,2300,7360
110,3,TRUE,TRUE,TRUE,16,3100000000,3100,9920
110,3,TRUE,TRUE,TRUE,16,3100000000,3100,9920
112,2,TRUE,FALSE,TRUE,16,3300000000,3300,10560
48,1,TRUE,TRUE,TRUE,22,400000000,400,1280
105,2,TRUE,TRUE,TRUE,16,2800000000,2800,8960
56,1,TRUE,TRUE,TRUE,5,2240000000,2240,7168
108,2,TRUE,TRUE,TRUE,4,1900000000,1900,6080
78,2,TRUE,TRUE,TRUE,1,2920000000,2920,9344
85,2,TRUE,TRUE,TRUE,22,520000000,520,1664
105,2,TRUE,TRUE,TRUE,22,535000000,535,1712
145,3,TRUE,TRUE,TRUE,2,11000000000,11000,35200
145,3,TRUE,TRUE,TRUE,2,8990000000,8990,28768
140,3,TRUE,TRUE,TRUE,2,6200000000,6200,19840
121,3,TRUE,TRUE,TRUE,16,3650000000,3650,11680
105,2,TRUE,TRUE,TRUE,16,3250000000,3250,10400
98,2,TRUE,TRUE,TRUE,2,4480000000,4480,14336
108,2,TRUE,TRUE,TRUE,16,3350000000,3350,10720
95,2,TRUE,TRUE,TRUE,9,2600000000,2600,8320
64,1,FALSE,FALSE,TRUE,8,900000000,900,2880
75,1,TRUE,FALSE,TRUE,8,1875000000,1875,6000
50,1,TRUE,TRUE,TRUE,5,1950000000,1950,6240
90,2,TRUE,TRUE,TRUE,16,2500000000,2500,8000
148,3,TRUE,TRUE,TRUE,16,5750000000,5750,18400
64,1,FALSE,TRUE,FALSE,4,1050000000,1050,3360
114,2,TRUE,TRUE,TRUE,16,3600000000,3600,11520
107,2,TRUE,TRUE,TRUE,16,3500000000,3500,11200
113,2,TRUE,TRUE,TRUE,16,3270000000,3270,10464
100,2,TRUE,TRUE,TRUE,1,7400000000,7400,23680
120,2,TRUE,TRUE,TRUE,2,8400000000,8400,26880
76,2,TRUE,TRUE,TRUE,2,2700000000,2700,8640
106,2,TRUE,TRUE,TRUE,5,4520000000,4520,14464
105,2,TRUE,TRUE,TRUE,1,6900000000,6900,22080
68,2,TRUE,TRUE,TRUE,9,1970000000,1970,6304
70,2,TRUE,TRUE,TRUE,2,2580000000,2580,8256
165,3,TRUE,TRUE,TRUE,9,5250000000,5250,16800
365,4,TRUE,TRUE,TRUE,3,47450000000,47450,151840
175,3,TRUE,TRUE,TRUE,4,500000000,500,1600
50,1,TRUE,TRUE,TRUE,5,1950000000,1950,6240
70,2,TRUE,TRUE,TRUE,2,4800000000,4800,15360
165,3,TRUE,TRUE,TRUE,2,10230000000,10230,32736
110,2,TRUE,TRUE,TRUE,2,5080000000,5080,16256
93,2,TRUE,FALSE,TRUE,5,2900000000,2900,9280
181,3,TRUE,TRUE,TRUE,2,13000000000,13000,41600
57,1,TRUE,TRUE,TRUE,9,1600000000,1600,5120
175,3,TRUE,TRUE,TRUE,2,11375000000,11375,36400
146,3,TRUE,TRUE,TRUE,2,8500000000,8500,27200
135,3,TRUE,TRUE,TRUE,2,6200000000,6200,19840
50,1,TRUE,TRUE,TRUE,5,1980000000,1980,6336
110,2,TRUE,TRUE,TRUE,22,535000000,535,1712
108,2,TRUE,TRUE,TRUE,2,7000000000,7000,22400
121,3,TRUE,TRUE,TRUE,22,610000000,610,1952
220,3,TRUE,TRUE,TRUE,2,35200000000,35200,112640
240,4,TRUE,TRUE,TRUE,2,38500000000,38500,123200
90,2,TRUE,TRUE,TRUE,5,5500000000,5500,17600
117,2,TRUE,TRUE,TRUE,1,12500000000,12500,40000
142,3,TRUE,TRUE,TRUE,2,7550000000,7550,24160
55,1,TRUE,TRUE,FALSE,5,1950000000,1950,6240
85,2,TRUE,TRUE,TRUE,5,3300000000,3300,10560
162,3,TRUE,TRUE,TRUE,1,16300000000,16300,52160
100,2,TRUE,TRUE,TRUE,1,6500000000,6500,20800
165,3,TRUE,TRUE,TRUE,2,12400000000,12400,39680
83,2,TRUE,TRUE,TRUE,3,1450000000,1450,4640
200,3,TRUE,FALSE,TRUE,22,10000000000,10000,32000
95,2,TRUE,TRUE,TRUE,3,6700000000,6700,21440
82,2,TRUE,TRUE,TRUE,16,2350000000,2350,7520
112,3,TRUE,TRUE,TRUE,5,5600000000,5600,17920
96,2,TRUE,TRUE,TRUE,1,3900000000,3900,12480
86,3,TRUE,TRUE,TRUE,22,425000000,425,1360
105,2,TRUE,TRUE,TRUE,22,940000000,940,3008
87,2,TRUE,TRUE,TRUE,5,3000000000,3000,9600
135,3,TRUE,TRUE,TRUE,2,7425000000,7425,23760
110,2,TRUE,TRUE,TRUE,5,3670000000,3670,11744
80,2,TRUE,TRUE,TRUE,1,3500000000,3500,11200
66,2,TRUE,TRUE,TRUE,1,1800000000,1800,5760
70,1,TRUE,TRUE,FALSE,,870000000,870,2784
130,3,TRUE,TRUE,TRUE,5,5600000000,5600,17920
87,2,TRUE,TRUE,TRUE,5,3000000000,3000,9600
86,2,TRUE,TRUE,TRUE,1,4500000000,4500,14400
62,1,TRUE,TRUE,TRUE,5,2400000000,2400,7680
125,3,TRUE,TRUE,TRUE,2,6300000000,6300,20160
87,2,TRUE,TRUE,TRUE,22,725000000,725,2320
70,2,TRUE,TRUE,TRUE,1,2000000000,2000,6400
65,2,TRUE,TRUE,TRUE,1,2700000000,2700,8640
64,2,TRUE,TRUE,TRUE,1,2100000000,2100,6720
62,2,TRUE,TRUE,TRUE,1,2200000000,2200,7040
70,2,TRUE,TRUE,TRUE,1,2500000000,2500,8000
140,3,TRUE,TRUE,TRUE,1,8000000000,8000,25600
125,3,TRUE,TRUE,TRUE,1,7100000000,7100,22720
68,2,TRUE,TRUE,TRUE,1,2100000000,2100,6720
67,2,TRUE,FALSE,FALSE,5,2200000000,2200,7040
64,2,TRUE,TRUE,TRUE,1,2050000000,2050,6560
95,2,TRUE,TRUE,FALSE,1,3900000000,3900,12480
97,2,TRUE,TRUE,TRUE,22,770000000,770,2464
136,3,TRUE,TRUE,TRUE,16,4300000000,4300,13760
70,1,TRUE,TRUE,TRUE,5,2400000000,2400,7680
50,1,TRUE,FALSE,TRUE,5,1900000000,1900,6080
57,1,TRUE,TRUE,TRUE,5,2750000000,2750,8800
121,3,TRUE,TRUE,TRUE,22,610000000,610,1952
95,2,TRUE,TRUE,TRUE,5,3300000000,3300,10560
65,2,TRUE,TRUE,TRUE,5,2380000000,2380,7616
100,2,FALSE,TRUE,FALSE,6,2000000000,2000,6400
128,3,TRUE,TRUE,TRUE,6,3950000000,3950,12640
93,2,TRUE,TRUE,TRUE,1,6000000000,6000,19200
75,2,TRUE,TRUE,TRUE,3,1275000000,1275,4080
133,4,TRUE,TRUE,FALSE,10,4700000000,4700,15040
100,2,TRUE,TRUE,TRUE,1,4450000000,4450,14240
140,3,TRUE,TRUE,TRUE,16,4800000000,4800,15360
92,2,TRUE,TRUE,TRUE,2,3570000000,3570,11424
120,2,TRUE,TRUE,FALSE,6,4500000000,4500,14400
45,1,TRUE,TRUE,FALSE,10,1030000000,1030,3296
130,2,TRUE,TRUE,FALSE,1,6890000000,6890,22048
95,2,FALSE,TRUE,TRUE,6,2185000000,2185,6992
250,3,FALSE,FALSE,FALSE,1,10500000000,10500,33600
72,2,TRUE,TRUE,TRUE,5,1206000000,1206,3859.2
60,1,TRUE,TRUE,TRUE,2,3350000000,3350,10720
190,3,TRUE,TRUE,TRUE,3,12000000000,12000,38400
125,2,TRUE,TRUE,TRUE,2,9750000000,9750,31200
90,2,TRUE,TRUE,TRUE,5,3420000000,3420,10944
105,2,TRUE,TRUE,TRUE,5,4100000000,4100,13120
90,2,TRUE,TRUE,TRUE,5,2850000000,2850,9120
102,2,TRUE,TRUE,TRUE,1,5600000000,5600,17920
66,2,TRUE,TRUE,FALSE,2,2250000000,2250,7200
125,3,TRUE,TRUE,TRUE,6,8750000000,8750,28000
132,3,TRUE,TRUE,TRUE,22,2050000000,2050,6560
103,2,TRUE,TRUE,TRUE,2,4300000000,4300,13760
270,5,TRUE,TRUE,FALSE,6,13500000000,13500,43200
130,2,TRUE,TRUE,TRUE,5,4180000000,4180,13376
77,2,TRUE,TRUE,FALSE,,2020000000,2020,6464
71,1,TRUE,TRUE,TRUE,,2300000000,2300,7360
160,3,TRUE,TRUE,TRUE,3,8320000000,8320,26624
110,2,TRUE,TRUE,TRUE,5,3410000000,3410,10912
75,2,TRUE,TRUE,TRUE,5,1980000000,1980,6336
75,2,TRUE,TRUE,TRUE,5,2400000000,2400,7680
85,2,TRUE,TRUE,TRUE,4,4500000000,4500,14400
225,3,TRUE,TRUE,TRUE,4,750000000,750,2400
130,3,TRUE,TRUE,TRUE,2,8500000000,8500,27200
73,2,TRUE,TRUE,TRUE,4,1679000000,1679,5372.8
95,2,TRUE,TRUE,TRUE,2,5500000000,5500,17600
250,4,TRUE,TRUE,FALSE,2,35000000000,35000,112000
65,2,TRUE,TRUE,TRUE,,1750000000,1750,5600
64,2,TRUE,TRUE,TRUE,11,2090000000,2090,6688
94,2,TRUE,TRUE,TRUE,4,4130000000,4130,13216
110,2,TRUE,TRUE,TRUE,22,375000000,375,1200
105,2,TRUE,TRUE,TRUE,22,550000000,550,1760
145,3,TRUE,TRUE,TRUE,4,9000000000,9000,28800
105,2,TRUE,TRUE,TRUE,22,875000000,875,2800
120,2,TRUE,TRUE,TRUE,1,12000000000,12000,38400
100,2,TRUE,TRUE,TRUE,3,3100000000,3100,9920
80,2,TRUE,TRUE,TRUE,3,3800000000,3800,12160
100,2,FALSE,TRUE,TRUE,5,3300000000,3300,10560
63,1,TRUE,TRUE,TRUE,9,1280000000,1280,4096
55,1,FALSE,FALSE,FALSE,5,1900000000,1900,6080
220,3,TRUE,TRUE,TRUE,4,400000000,400,1280
123,3,TRUE,TRUE,TRUE,11,3300000000,3300,10560
81,2,TRUE,TRUE,TRUE,10,1420000000,1420,4544
130,3,TRUE,TRUE,TRUE,10,2800000000,2800,8960
108,2,TRUE,TRUE,TRUE,4,7700000000,7700,24640
135,3,TRUE,TRUE,TRUE,2,2950000000,2950,9440
82,2,TRUE,TRUE,TRUE,5,3500000000,3500,11200
120,2,TRUE,TRUE,TRUE,5,4250000000,4250,13600
303,3,TRUE,TRUE,TRUE,3,30000000000,30000,96000
200,3,TRUE,TRUE,TRUE,1,18000000000,18000,57600
50,1,TRUE,TRUE,TRUE,5,1850000000,1850,5920
80,2,TRUE,TRUE,TRUE,5,3550000000,3550,11360
100,2,TRUE,TRUE,TRUE,22,1100000000,1100,3520
85,2,TRUE,TRUE,TRUE,5,2380000000,2380,7616
44,1,TRUE,TRUE,FALSE,5,1390000000,1390,4448
110,2,TRUE,TRUE,TRUE,3,8200000000,8200,26240
75,2,TRUE,TRUE,TRUE,5,2930000000,2930,9376
65,1,TRUE,TRUE,TRUE,5,2220000000,2220,7104
86,2,TRUE,TRUE,TRUE,2,3480000000,3480,11136
106,2,TRUE,TRUE,TRUE,6,5700000000,5700,18240
203,3,TRUE,TRUE,TRUE,1,36000000000,36000,115200
92,2,TRUE,TRUE,TRUE,5,2700000000,2700,8640
62,1,TRUE,TRUE,TRUE,5,2170000000,2170,6944
92,2,TRUE,TRUE,TRUE,4,6700000000,6700,21440
180,3,TRUE,TRUE,TRUE,4,9900000000,9900,31680
60,1,TRUE,TRUE,TRUE,2,3300000000,3300,10560
100,2,TRUE,TRUE,TRUE,5,3400000000,3400,10880
100,2,TRUE,TRUE,TRUE,1,5100000000,5100,16320
121,2,TRUE,TRUE,TRUE,2,7500000000,7500,24000
63,1,TRUE,TRUE,TRUE,1,5600000000,5600,17920
98,2,TRUE,TRUE,TRUE,5,4400000000,4400,14080
67,2,TRUE,TRUE,TRUE,4,3500000000,3500,11200
87,2,TRUE,TRUE,TRUE,5,2830000000,2830,9056
70,3,TRUE,TRUE,TRUE,4,5300000000,5300,16960
49,1,FALSE,FALSE,TRUE,2,2300000000,2300,7360
40,0,FALSE,TRUE,FALSE,9,650000000,650,2080
130,3,TRUE,TRUE,TRUE,6,8000000000,8000,25600
144,3,TRUE,TRUE,FALSE,4,8000000000,8000,25600
53,1,TRUE,TRUE,TRUE,1,2430000000,2430,7776
88,2,TRUE,TRUE,TRUE,2,3400000000,3400,10880
105,2,TRUE,TRUE,TRUE,1,3900000000,3900,12480
90,2,TRUE,TRUE,TRUE,3,6560000000,6560,20992
125,2,TRUE,TRUE,TRUE,2,11250000000,11250,36000
170,3,TRUE,TRUE,TRUE,1,17000000000,17000,54400
204,3,TRUE,TRUE,TRUE,2,32640000000,32640,104448
95,2,TRUE,TRUE,TRUE,5,3600000000,3600,11520
54,1,TRUE,TRUE,FALSE,22,500000000,500,1600
98,2,TRUE,TRUE,TRUE,5,3220000000,3220,10304
90,2,TRUE,TRUE,TRUE,5,3600000000,3600,11520
97,2,TRUE,TRUE,TRUE,5,3800000000,3800,12160
71,2,TRUE,TRUE,TRUE,5,2530000000,2530,8096
116,3,TRUE,TRUE,TRUE,4,8100000000,8100,25920
120,2,TRUE,TRUE,TRUE,2,8600000000,8600,27520
79,2,TRUE,TRUE,TRUE,5,2400000000,2400,7680
79,2,TRUE,TRUE,TRUE,5,3100000000,3100,9920
135,2,TRUE,TRUE,TRUE,3,10000000000,10000,32000
110,2,TRUE,TRUE,TRUE,5,3950000000,3950,12640
75,2,TRUE,TRUE,FALSE,5,1890000000,1890,6048
110,3,TRUE,TRUE,TRUE,5,4700000000,4700,15040
87,2,TRUE,TRUE,TRUE,5,3800000000,3800,12160
75,2,TRUE,TRUE,TRUE,2,3750000000,3750,12000
108,2,TRUE,TRUE,TRUE,5,3950000000,3950,12640
110,2,TRUE,TRUE,TRUE,2,5700000000,5700,18240
100,2,TRUE,TRUE,TRUE,5,5100000000,5100,16320
63,1,TRUE,TRUE,TRUE,9,1280000000,1280,4096
140,3,TRUE,TRUE,TRUE,2,9200000000,9200,29440
72,2,TRUE,TRUE,FALSE,1,2113000000,2113,6761.6
73,2,TRUE,TRUE,FALSE,1,2108000000,2108,6745.6
145,3,TRUE,TRUE,TRUE,2,12325000000,12325,39440
75,2,TRUE,TRUE,FALSE,1,2385000000,2385,7632
92,2,TRUE,TRUE,TRUE,6,6300000000,6300,20160
80,2,TRUE,TRUE,TRUE,15,2220000000,2220,7104
127,2,TRUE,TRUE,TRUE,2,8890000000,8890,28448
74,2,TRUE,TRUE,TRUE,6,3920000000,3920,12544
105,3,TRUE,TRUE,TRUE,22,1260000000,1260,4032
112,3,TRUE,TRUE,FALSE,22,1400000000,1400,4480
120,2,TRUE,TRUE,TRUE,2,7500000000,7500,24000
123,3,TRUE,TRUE,TRUE,22,500000000,500,1600
140,3,TRUE,TRUE,TRUE,2,10000000000,10000,32000
63,1,TRUE,TRUE,TRUE,2,3500000000,3500,11200
56,1,TRUE,TRUE,TRUE,2,1950000000,1950,6240
105,2,TRUE,TRUE,TRUE,5,4350000000,4350,13920
97,2,TRUE,TRUE,TRUE,6,5000000000,5000,16000
140,3,TRUE,TRUE,TRUE,2,9200000000,9200,29440
60,2,TRUE,TRUE,FALSE,2,1650000000,1650,5280
100,2,TRUE,TRUE,TRUE,22,500000000,500,1600
54,1,FALSE,TRUE,TRUE,2,2000000000,2000,6400
90,2,TRUE,TRUE,TRUE,2,6000000000,6000,19200
92,2,TRUE,TRUE,TRUE,5,3950000000,3950,12640
65,2,FALSE,TRUE,FALSE,5,1900000000,1900,6080
76,2,TRUE,TRUE,TRUE,22,896000000,896,2867.2
72,2,TRUE,TRUE,TRUE,1,2600000000,2600,8320
135,3,TRUE,TRUE,TRUE,1,100000000,100,320
54,1,FALSE,TRUE,TRUE,2,2000000000,2000,6400
87,2,TRUE,TRUE,TRUE,22,500000000,500,1600
255,3,TRUE,TRUE,TRUE,1,26000000000,26000,83200
100,2,TRUE,TRUE,FALSE,6,4300000000,4300,13760
194,2,TRUE,TRUE,TRUE,1,19845000000,19845,63504
160,3,TRUE,TRUE,TRUE,2,13500000000,13500,43200
98,2,TRUE,TRUE,TRUE,1,6958000000,6958,22265.6
133,3,FALSE,FALSE,FALSE,22,1600000000,1600,5120
108,2,TRUE,TRUE,TRUE,5,5616000000,5616,17971.2
76,2,TRUE,TRUE,TRUE,5,2800000000,2800,8960
73,2,TRUE,TRUE,TRUE,5,1230000000,1230,3936
80,2,TRUE,TRUE,TRUE,5,3680000000,3680,11776
92,2,TRUE,TRUE,TRUE,1,6600000000,6600,21120
130,2,TRUE,TRUE,TRUE,3,8500000000,8500,27200
71,2,TRUE,TRUE,TRUE,5,1640000000,1640,5248
56,1,TRUE,TRUE,TRUE,5,1900000000,1900,6080
105,2,TRUE,TRUE,TRUE,22,890000000,890,2848
110,2,TRUE,TRUE,TRUE,5,3750000000,3750,12000
93,2,TRUE,TRUE,TRUE,2,4370000000,4370,13984
179,3,TRUE,TRUE,TRUE,4,9645000000,9645,30864
100,2,TRUE,TRUE,TRUE,2,6200000000,6200,19840
110,3,TRUE,TRUE,TRUE,2,5200000000,5200,16640
98,2,TRUE,TRUE,TRUE,1,4850000000,4850,15520
101,2,TRUE,TRUE,TRUE,2,5550000000,5550,17760
105,2,TRUE,TRUE,TRUE,22,800000000,800,2560
170,3,TRUE,TRUE,TRUE,4,9850000000,9850,31520
180,3,TRUE,TRUE,TRUE,4,9900000000,9900,31680
90,2,TRUE,TRUE,TRUE,3,1620000000,1620,5184
97,2,TRUE,TRUE,TRUE,22,760000000,760,2432
120,3,TRUE,TRUE,TRUE,16,1272000000,1272,4070.4
303,4,TRUE,TRUE,TRUE,1,48000000000,48000,153600
60,1,TRUE,TRUE,TRUE,6,3250000000,3250,10400
245,5,TRUE,TRUE,TRUE,2,14500000000,14500,46400
100,2,TRUE,TRUE,TRUE,22,790000000,790,2528
185,3,TRUE,TRUE,TRUE,4,10750000000,10750,34400
62,2,TRUE,TRUE,TRUE,2,3500000000,3500,11200
79,2,TRUE,TRUE,TRUE,2,2999000000,2999,9596.8
400,5,TRUE,TRUE,FALSE,3,56000000000,56000,179200
200,3,TRUE,TRUE,TRUE,3,5000000000,5000,16000
105,2,TRUE,TRUE,TRUE,22,860000000,860,2752
128,3,TRUE,TRUE,TRUE,5,5700000000,5700,18240
120,3,TRUE,TRUE,TRUE,2,6670000000,6670,21344
377,4,TRUE,TRUE,TRUE,2,31668000000,31668,101337.6
77,2,TRUE,TRUE,FALSE,2,2400000000,2400,7680
190,3,TRUE,TRUE,TRUE,2,11400000000,11400,36480
65,1,TRUE,TRUE,TRUE,5,1880000000,1880,6016
97,2,TRUE,TRUE,TRUE,2,4700000000,4700,15040
130,3,TRUE,TRUE,TRUE,6,7800000000,7800,24960
133,3,TRUE,TRUE,TRUE,3,8600000000,8600,27520
143,3,TRUE,TRUE,TRUE,1,4400000000,4400,14080
150,3,TRUE,TRUE,TRUE,5,5000000000,5000,16000
97,2,TRUE,TRUE,TRUE,22,760000000,760,2432
96,2,TRUE,TRUE,TRUE,5,4200000000,4200,13440
190,3,TRUE,TRUE,TRUE,1,14000000000,14000,44800
147,3,TRUE,TRUE,TRUE,4,9100000000,9100,29120
85,2,TRUE,TRUE,TRUE,5,2800000000,2800,8960
76,2,TRUE,TRUE,TRUE,5,3600000000,3600,11520
103,2,TRUE,TRUE,TRUE,1,7000000000,7000,22400
194,3,TRUE,TRUE,TRUE,1,19858000000,19858,63545.6
95,2,TRUE,TRUE,TRUE,2,6200000000,6200,19840
79,2,FALSE,TRUE,FALSE,1,3200000000,3200,10240
83,2,TRUE,TRUE,TRUE,22,705500000,705.5,2257.6
70,2,TRUE,TRUE,TRUE,5,2500000000,2500,8000
87,2,TRUE,TRUE,TRUE,1,4600000000,4600,14720
87,2,FALSE,TRUE,TRUE,22,500000000,500,1600
84,3,TRUE,TRUE,TRUE,22,54000000,54,172.8
91,2,TRUE,TRUE,TRUE,14,3100000000,3100,9920
145,2,TRUE,TRUE,TRUE,1,12000000000,12000,38400
68,2,TRUE,TRUE,TRUE,5,2450000000,2450,7840
127,3,TRUE,TRUE,TRUE,2,5588000000,5588,17881.6
68,1,TRUE,TRUE,TRUE,5,3100000000,3100,9920
105,2,TRUE,TRUE,TRUE,22,539000000,539,1724.8
89,2,TRUE,TRUE,TRUE,5,3190000000,3190,10208
82,2,TRUE,TRUE,TRUE,9,2600000000,2600,8320
65,1,TRUE,TRUE,FALSE,2,2250000000,2250,7200
80,2,TRUE,TRUE,TRUE,2,4900000000,4900,15680
145,3,TRUE,TRUE,TRUE,1,14500000000,14500,46400
235,3,TRUE,TRUE,TRUE,1,20000000000,20000,64000
192,3,TRUE,TRUE,TRUE,1,33490000000,33490,107168
160,3,TRUE,TRUE,TRUE,1,13120000000,13120,41984
160,3,TRUE,TRUE,TRUE,1,18400000000,18400,58880
106,2,TRUE,TRUE,TRUE,22,800000000,800,2560
75,2,FALSE,TRUE,TRUE,,620000000,620,1984
100,2,TRUE,TRUE,TRUE,,800000000,800,2560
58,1,TRUE,TRUE,TRUE,5,2850000000,2850,9120
97,2,TRUE,TRUE,TRUE,22,770000000,770,2464
44,1,FALSE,TRUE,FALSE,14,790000000,790,2528
108,2,TRUE,TRUE,TRUE,1,9000000000,9000,28800
87,2,TRUE,TRUE,TRUE,5,550000000,550,1760
231,3,TRUE,TRUE,TRUE,1,43197000000,43197,138230.4
120,3,TRUE,TRUE,TRUE,16,1750000000,1750,5600
103,2,TRUE,TRUE,TRUE,2,5700000000,5700,18240
78,2,FALSE,FALSE,FALSE,22,455000000,455,1456
85,2,TRUE,TRUE,TRUE,1,7200000000,7200,23040
195,3,TRUE,TRUE,TRUE,1,19500000000,19500,62400
142,3,TRUE,TRUE,TRUE,5,5500000000,5500,17600
85,2,TRUE,TRUE,TRUE,1,7300000000,7300,23360
350,4,TRUE,TRUE,TRUE,1,80500000000,80500,257600
210,4,TRUE,TRUE,TRUE,1,21000000000,21000,67200
87,2,TRUE,TRUE,TRUE,22,890000000,890,2848
85,2,TRUE,TRUE,TRUE,1,4400000000,4400,14080
92,2,TRUE,TRUE,TRUE,1,3990000000,3990,12768
87,2,TRUE,TRUE,TRUE,5,3050000000,3050,9760
108,2,TRUE,TRUE,TRUE,5,3450000000,3450,11040
85,2,TRUE,TRUE,FALSE,1,3400000000,3400,10880
68,2,TRUE,TRUE,TRUE,1,2200000000,2200,7040
138,2,TRUE,TRUE,TRUE,1,17250000000,17250,55200
35,2,TRUE,TRUE,TRUE,22,210000000,210,672
94,2,TRUE,TRUE,TRUE,3,1712000000,1712,5478.4
168,3,TRUE,TRUE,TRUE,1,16000000000,16000,51200
100,2,TRUE,TRUE,TRUE,1,6200000000,6200,19840
100,2,TRUE,TRUE,TRUE,1,6300000000,6300,20160
44,1,FALSE,TRUE,FALSE,5,1030000000,1030,3296
300,3,FALSE,FALSE,FALSE,3,27000000000,27000,86400
280,4,TRUE,TRUE,TRUE,1,30800000000,30800,98560
65,2,TRUE,TRUE,TRUE,5,2760000000,2760,8832
180,3,TRUE,TRUE,TRUE,1,13500000000,13500,43200
176,2,TRUE,TRUE,FALSE,22,2800000000,2800,8960
83,2,TRUE,TRUE,TRUE,2,3859000000,3859,12348.8
300,4,TRUE,TRUE,TRUE,1,37000000000,37000,118400
68,2,FALSE,TRUE,FALSE,14,1380000000,1380,4416
220,3,TRUE,TRUE,TRUE,1,35000000000,35000,112000
140,3,TRUE,TRUE,TRUE,22,1484000000,1484,4748.8
290,4,TRUE,TRUE,TRUE,1,36000000000,36000,115200
75,2,FALSE,TRUE,TRUE,15,862500000,862.5,2760
133,3,TRUE,TRUE,TRUE,5,8000000000,8000,25600
87,2,TRUE,TRUE,TRUE,2,5655000000,5655,18096
110,2,TRUE,TRUE,TRUE,22,535000000,535,1712
149,3,TRUE,TRUE,TRUE,5,8642000000,8642,27654.4
238,3,TRUE,TRUE,TRUE,1,42840000000,42840,137088
90,2,TRUE,TRUE,TRUE,2,3500000000,3500,11200
100,2,TRUE,TRUE,TRUE,3,1850000000,1850,5920
94,2,TRUE,TRUE,TRUE,2,4512000000,4512,14438.4
80,2,TRUE,TRUE,TRUE,5,3360000000,3360,10752
55,2,FALSE,FALSE,FALSE,5,1280000000,1280,4096
114,3,TRUE,TRUE,TRUE,2,6800000000,6800,21760
75,2,TRUE,TRUE,FALSE,5,1890000000,1890,6048
146,3,TRUE,TRUE,TRUE,4,7600000000,7600,24320
70,2,TRUE,TRUE,FALSE,2,2280000000,2280,7296
86,2,TRUE,TRUE,TRUE,5,4730000000,4730,15136
69,1,FALSE,TRUE,TRUE,16,2100000000,2100,6720
60,1,TRUE,TRUE,TRUE,5,3300000000,3300,10560
101,2,TRUE,TRUE,TRUE,16,3500000000,3500,11200
97,2,TRUE,TRUE,TRUE,2,2300000000,2300,7360
105,2,TRUE,TRUE,TRUE,3,3570000000,3570,11424
110,2,TRUE,TRUE,FALSE,2,12500000000,12500,40000
75,2,TRUE,TRUE,TRUE,2,2700000000,2700,8640
110,2,TRUE,TRUE,TRUE,2,6490000000,6490,20768
149,3,TRUE,TRUE,FALSE,3,9238000000,9238,29561.6
105,2,TRUE,TRUE,TRUE,2,5000000000,5000,16000
110,2,TRUE,TRUE,TRUE,16,3500000000,3500,11200
69,2,TRUE,TRUE,TRUE,14,1800000000,1800,5760
190,3,TRUE,TRUE,TRUE,3,13000000000,13000,41600
160,2,TRUE,TRUE,TRUE,6,8600000000,8600,27520
67,2,FALSE,TRUE,TRUE,14,2000000000,2000,6400
121,2,TRUE,TRUE,TRUE,4,5500000000,5500,17600
105,2,TRUE,TRUE,TRUE,2,7350000000,7350,23520
83,2,TRUE,TRUE,FALSE,5,2400000000,2400,7680
62,1,FALSE,TRUE,TRUE,14,1380000000,1380,4416
55,1,TRUE,TRUE,TRUE,14,1750000000,1750,5600
88,2,TRUE,TRUE,TRUE,14,2450000000,2450,7840
86,2,TRUE,FALSE,TRUE,3,3000000000,3000,9600
62,1,TRUE,TRUE,TRUE,4,2250000000,2250,7200
65,1,TRUE,TRUE,FALSE,1,3100000000,3100,9920
135,2,TRUE,TRUE,TRUE,1,14850000000,14850,47520
226,4,TRUE,TRUE,TRUE,1,17000000000,17000,54400
70,2,TRUE,TRUE,TRUE,2,2030000000,2030,6496
85,1,TRUE,TRUE,TRUE,1,7100000000,7100,22720
170,3,TRUE,TRUE,TRUE,2,9350000000,9350,29920
170,3,TRUE,TRUE,TRUE,1,14000000000,14000,44800
574,5,TRUE,TRUE,FALSE,5,60000000000,60000,192000
360,4,TRUE,TRUE,TRUE,1,38000000000,38000,121600
120,2,TRUE,TRUE,TRUE,2,7300000000,7300,23360
120,3,TRUE,TRUE,TRUE,2,6660000000,6660,21312
97,2,TRUE,FALSE,TRUE,2,2330000000,2330,7456
140,2,TRUE,TRUE,TRUE,4,10500000000,10500,33600
85,2,TRUE,TRUE,TRUE,2,3300000000,3300,10560
240,3,TRUE,TRUE,TRUE,1,46000000000,46000,147200
120,3,TRUE,TRUE,TRUE,22,670000000,670,2144
100,2,TRUE,TRUE,TRUE,5,4700000000,4700,15040
105,3,TRUE,TRUE,FALSE,22,3400000000,3400,10880
75,2,TRUE,TRUE,TRUE,2,2980000000,2980,9536
51,1,TRUE,TRUE,TRUE,2,1380000000,1380,4416
89,2,TRUE,TRUE,TRUE,5,4100000000,4100,13120
130,3,TRUE,TRUE,TRUE,2,10500000000,10500,33600
140,2,TRUE,TRUE,TRUE,4,10000000000,10000,32000
